v8-version,7,6,303,29,0
code-creation,BytecodeHandler,1,14761,0x7ff7dd5f8b40,185,CollectTypeProfile.Wide
code-creation,BytecodeHandler,1,14769,0x7ff7dd5f8c00,994,Add.Wide
code-creation,BytecodeHandler,1,14776,0x7ff7dd5f9000,1152,Sub.Wide
code-creation,BytecodeHandler,1,14783,0x7ff7dd5f94a0,1204,Mul.Wide
code-creation,BytecodeHandler,1,14791,0x7ff7dd5f9960,1236,Div.Wide
code-creation,BytecodeHandler,1,14798,0x7ff7dd5f9e40,1150,Mod.Wide
code-creation,BytecodeHandler,1,14806,0x7ff7dd5fa2c0,205,Exp.Wide
code-creation,BytecodeHandler,1,14813,0x7ff7dd5fa3a0,1072,BitwiseOr.Wide
code-creation,BytecodeHandler,1,14821,0x7ff7dd5fa7e0,1072,BitwiseXor.Wide
code-creation,BytecodeHandler,1,14828,0x7ff7dd5fac20,1072,BitwiseAnd.Wide
code-creation,BytecodeHandler,1,14836,0x7ff7dd5fb060,1080,ShiftLeft.Wide
code-creation,BytecodeHandler,1,14844,0x7ff7dd5fb4a0,1080,ShiftRight.Wide
code-creation,BytecodeHandler,1,14851,0x7ff7dd5fb8e0,1234,ShiftRightLogical.Wide
code-creation,BytecodeHandler,1,14859,0x7ff7dd5fbdc0,834,AddSmi.Wide
code-creation,BytecodeHandler,1,14867,0x7ff7dd5fc120,940,SubSmi.Wide
code-creation,BytecodeHandler,1,14874,0x7ff7dd5fc4e0,1004,MulSmi.Wide
code-creation,BytecodeHandler,1,14882,0x7ff7dd5fc8e0,1056,DivSmi.Wide
code-creation,BytecodeHandler,1,14889,0x7ff7dd5fcd20,950,ModSmi.Wide
code-creation,BytecodeHandler,1,14897,0x7ff7dd5fd0e0,209,ExpSmi.Wide
code-creation,BytecodeHandler,1,14904,0x7ff7dd5fd1c0,576,BitwiseOrSmi.Wide
code-creation,BytecodeHandler,1,14912,0x7ff7dd5fd420,576,BitwiseXorSmi.Wide
code-creation,BytecodeHandler,1,14920,0x7ff7dd5fd680,576,BitwiseAndSmi.Wide
code-creation,BytecodeHandler,1,14928,0x7ff7dd5fd8e0,576,ShiftLeftSmi.Wide
code-creation,BytecodeHandler,1,14936,0x7ff7dd5fdb40,576,ShiftRightSmi.Wide
code-creation,BytecodeHandler,1,14944,0x7ff7dd5fdda0,742,ShiftRightLogicalSmi.Wide
code-creation,BytecodeHandler,1,14951,0x7ff7dd5fe0a0,589,Inc.Wide
code-creation,BytecodeHandler,1,14959,0x7ff7dd5fe300,597,Dec.Wide
code-creation,BytecodeHandler,1,14966,0x7ff7dd5fe560,617,Negate.Wide
code-creation,BytecodeHandler,1,14974,0x7ff7dd5fe7e0,592,BitwiseNot.Wide
code-creation,BytecodeHandler,1,14981,0x7ff7dd5fea40,145,DeletePropertyStrict.Wide
code-creation,BytecodeHandler,1,14990,0x7ff7dd5feae0,137,DeletePropertySloppy.Wide
code-creation,BytecodeHandler,1,14999,0x7ff7dd5feb80,125,GetSuperConstructor.Wide
code-creation,BytecodeHandler,1,15007,0x7ff7dd5fec00,424,CallAnyReceiver.Wide
code-creation,BytecodeHandler,1,15015,0x7ff7dd5fedc0,424,CallProperty.Wide
code-creation,BytecodeHandler,1,15023,0x7ff7dd5fef80,424,CallProperty0.Wide
code-creation,BytecodeHandler,1,15031,0x7ff7dd5ff140,440,CallProperty1.Wide
code-creation,BytecodeHandler,1,15039,0x7ff7dd5ff300,452,CallProperty2.Wide
code-creation,BytecodeHandler,1,15046,0x7ff7dd5ff4e0,424,CallUndefinedReceiver.Wide
code-creation,BytecodeHandler,1,15055,0x7ff7dd5ff6a0,356,CallUndefinedReceiver0.Wide
code-creation,BytecodeHandler,1,15062,0x7ff7dd5ff820,432,CallUndefinedReceiver1.Wide
code-creation,BytecodeHandler,1,15071,0x7ff7dd5ff9e0,444,CallUndefinedReceiver2.Wide
code-creation,BytecodeHandler,1,15079,0x7ff7dd5ffba0,72,CallNoFeedback.Wide
code-creation,BytecodeHandler,1,15087,0x7ff7dd5ffc00,424,CallWithSpread.Wide
code-creation,BytecodeHandler,1,15095,0x7ff7dd5ffdc0,153,CallRuntime.Wide
code-creation,BytecodeHandler,1,15102,0x7ff7dd5ffe60,197,CallRuntimeForPair.Wide
code-creation,BytecodeHandler,1,15110,0x7ff7dd5fff40,72,CallJSRuntime.Wide
code-creation,BytecodeHandler,1,15132,0x7ff7dd5fffa0,1702,InvokeIntrinsic.Wide
code-creation,BytecodeHandler,1,15153,0x7ff7dd600660,1098,Construct.Wide
code-creation,BytecodeHandler,1,15161,0x7ff7dd600ac0,557,ConstructWithSpread.Wide
code-creation,BytecodeHandler,1,15169,0x7ff7dd600d00,2224,TestEqual.Wide
code-creation,BytecodeHandler,1,15176,0x7ff7dd6015c0,1101,TestEqualStrict.Wide
code-creation,BytecodeHandler,1,15184,0x7ff7dd601a20,2196,TestLessThan.Wide
code-creation,BytecodeHandler,1,15195,0x7ff7dd6022c0,2196,TestGreaterThan.Wide
code-creation,BytecodeHandler,1,15202,0x7ff7dd602b60,2196,TestLessThanOrEqual.Wide
code-creation,BytecodeHandler,1,15211,0x7ff7dd603400,2196,TestGreaterThanOrEqual.Wide
code-creation,BytecodeHandler,1,15237,0x7ff7dd603ca0,56,TestReferenceEqual.Wide
code-creation,BytecodeHandler,1,15258,0x7ff7dd603ce0,1028,TestInstanceOf.Wide
code-creation,BytecodeHandler,1,15266,0x7ff7dd604100,177,TestIn.Wide
code-creation,BytecodeHandler,1,15273,0x7ff7dd6041c0,141,ToName.Wide
code-creation,BytecodeHandler,1,15281,0x7ff7dd604260,237,ToNumber.Wide
code-creation,BytecodeHandler,1,15288,0x7ff7dd604360,281,ToNumeric.Wide
code-creation,BytecodeHandler,1,15296,0x7ff7dd604480,141,ToObject.Wide
code-creation,BytecodeHandler,1,15304,0x7ff7dd604520,390,CreateRegExpLiteral.Wide
code-creation,BytecodeHandler,1,15311,0x7ff7dd6046c0,1644,CreateArrayLiteral.Wide
code-creation,BytecodeHandler,1,15320,0x7ff7dd604d40,910,CreateEmptyArrayLiteral.Wide
code-creation,BytecodeHandler,1,15328,0x7ff7dd6050e0,2248,CreateObjectLiteral.Wide
code-creation,BytecodeHandler,1,15336,0x7ff7dd6059c0,193,CloneObject.Wide
code-creation,BytecodeHandler,1,15344,0x7ff7dd605aa0,361,GetTemplateObject.Wide
code-creation,BytecodeHandler,1,15352,0x7ff7dd605c20,389,CreateClosure.Wide
code-creation,BytecodeHandler,1,15359,0x7ff7dd605dc0,149,CreateBlockContext.Wide
code-creation,BytecodeHandler,1,15367,0x7ff7dd605e60,161,CreateCatchContext.Wide
code-creation,BytecodeHandler,1,15375,0x7ff7dd605f20,278,CreateFunctionContext.Wide
code-creation,BytecodeHandler,1,15383,0x7ff7dd606040,278,CreateEvalContext.Wide
code-creation,BytecodeHandler,1,15391,0x7ff7dd606160,161,CreateWithContext.Wide
code-creation,BytecodeHandler,1,15399,0x7ff7dd606220,393,JumpLoop.Wide
code-creation,BytecodeHandler,1,15406,0x7ff7dd6063c0,52,Jump.Wide
code-creation,BytecodeHandler,1,15414,0x7ff7dd606400,68,JumpConstant.Wide
code-creation,BytecodeHandler,1,15422,0x7ff7dd606460,88,JumpIfNullConstant.Wide
code-creation,BytecodeHandler,1,15430,0x7ff7dd6064c0,88,JumpIfNotNullConstant.Wide
code-creation,BytecodeHandler,1,15438,0x7ff7dd606520,88,JumpIfUndefinedConstant.Wide
code-creation,BytecodeHandler,1,15446,0x7ff7dd606580,88,JumpIfNotUndefinedConstant.Wide
code-creation,BytecodeHandler,1,15454,0x7ff7dd6065e0,88,JumpIfTrueConstant.Wide
code-creation,BytecodeHandler,1,15463,0x7ff7dd606640,88,JumpIfFalseConstant.Wide
code-creation,BytecodeHandler,1,15472,0x7ff7dd6066a0,96,JumpIfJSReceiverConstant.Wide
code-creation,BytecodeHandler,1,15480,0x7ff7dd606720,304,JumpIfToBooleanTrueConstant.Wide
code-creation,BytecodeHandler,1,15488,0x7ff7dd606860,304,JumpIfToBooleanFalseConstant.Wide
code-creation,BytecodeHandler,1,15496,0x7ff7dd6069a0,292,JumpIfToBooleanTrue.Wide
code-creation,BytecodeHandler,1,15504,0x7ff7dd606ae0,292,JumpIfToBooleanFalse.Wide
code-creation,BytecodeHandler,1,15512,0x7ff7dd606c20,76,JumpIfTrue.Wide
code-creation,BytecodeHandler,1,15520,0x7ff7dd606c80,76,JumpIfFalse.Wide
code-creation,BytecodeHandler,1,15528,0x7ff7dd606ce0,76,JumpIfNull.Wide
code-creation,BytecodeHandler,1,15536,0x7ff7dd606d40,76,JumpIfNotNull.Wide
code-creation,BytecodeHandler,1,15544,0x7ff7dd606da0,76,JumpIfUndefined.Wide
code-creation,BytecodeHandler,1,15551,0x7ff7dd606e00,76,JumpIfNotUndefined.Wide
code-creation,BytecodeHandler,1,15560,0x7ff7dd606e60,84,JumpIfJSReceiver.Wide
code-creation,BytecodeHandler,1,15567,0x7ff7dd606ec0,120,SwitchOnSmiNoFeedback.Wide
code-creation,BytecodeHandler,1,15575,0x7ff7dd606f40,529,ForInEnumerate.Wide
code-creation,BytecodeHandler,1,15583,0x7ff7dd607160,280,ForInPrepare.Wide
code-creation,BytecodeHandler,1,15591,0x7ff7dd607280,68,ForInContinue.Wide
code-creation,BytecodeHandler,1,15599,0x7ff7dd6072e0,334,ForInNext.Wide
code-creation,BytecodeHandler,1,15607,0x7ff7dd607440,56,ForInStep.Wide
code-creation,BytecodeHandler,1,15614,0x7ff7dd607480,181,ThrowReferenceErrorIfHole.Wide
code-creation,BytecodeHandler,1,15622,0x7ff7dd607540,132,SwitchOnGeneratorState.Wide
code-creation,BytecodeHandler,1,15631,0x7ff7dd6075e0,698,SuspendGenerator.Wide
code-creation,BytecodeHandler,1,15638,0x7ff7dd6078a0,244,ResumeGenerator.Wide
code-creation,BytecodeHandler,1,15646,0x7ff7dd6079a0,149,IncBlockCounter.Wide
code-creation,BytecodeHandler,1,15654,0x7ff7dd607a40,77,Abort.Wide
code-creation,BytecodeHandler,1,15662,0x7ff7dd607aa0,286,DebugBreak1.ExtraWide
code-creation,BytecodeHandler,1,15670,0x7ff7dd607bc0,286,DebugBreak2.ExtraWide
code-creation,BytecodeHandler,1,15678,0x7ff7dd607ce0,286,DebugBreak3.ExtraWide
code-creation,BytecodeHandler,1,15686,0x7ff7dd607e00,286,DebugBreak4.ExtraWide
code-creation,BytecodeHandler,1,15693,0x7ff7dd607f20,286,DebugBreak5.ExtraWide
code-creation,BytecodeHandler,1,15701,0x7ff7dd608040,286,DebugBreak6.ExtraWide
code-creation,BytecodeHandler,1,15709,0x7ff7dd608160,36,LdaSmi.ExtraWide
code-creation,BytecodeHandler,1,15717,0x7ff7dd6081a0,40,LdaConstant.ExtraWide
code-creation,BytecodeHandler,1,15725,0x7ff7dd6081e0,3384,LdaGlobal.ExtraWide
code-creation,BytecodeHandler,1,15733,0x7ff7dd608f20,3314,LdaGlobalInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,15741,0x7ff7dd609c20,249,StaGlobal.ExtraWide
code-creation,BytecodeHandler,1,15749,0x7ff7dd609d20,44,PushContext.ExtraWide
code-creation,BytecodeHandler,1,15757,0x7ff7dd609d60,40,PopContext.ExtraWide
code-creation,BytecodeHandler,1,15765,0x7ff7dd609da0,68,LdaContextSlot.ExtraWide
code-creation,BytecodeHandler,1,15773,0x7ff7dd609e00,68,LdaImmutableContextSlot.ExtraWide
code-creation,BytecodeHandler,1,15781,0x7ff7dd609e60,44,LdaCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,15789,0x7ff7dd609ea0,44,LdaImmutableCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,15797,0x7ff7dd609ee0,148,StaContextSlot.ExtraWide
code-creation,BytecodeHandler,1,15806,0x7ff7dd609f80,124,StaCurrentContextSlot.ExtraWide
code-creation,BytecodeHandler,1,15814,0x7ff7dd60a000,145,LdaLookupSlot.ExtraWide
code-creation,BytecodeHandler,1,15822,0x7ff7dd60a0a0,225,LdaLookupContextSlot.ExtraWide
code-creation,BytecodeHandler,1,15830,0x7ff7dd60a1a0,3550,LdaLookupGlobalSlot.ExtraWide
code-creation,BytecodeHandler,1,15838,0x7ff7dd60af80,145,LdaLookupSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,15846,0x7ff7dd60b020,225,LdaLookupContextSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,15855,0x7ff7dd60b120,3480,LdaLookupGlobalSlotInsideTypeof.ExtraWide
code-creation,BytecodeHandler,1,15866,0x7ff7dd60bec0,265,StaLookupSlot.ExtraWide
code-creation,BytecodeHandler,1,15875,0x7ff7dd60bfe0,40,Ldar.ExtraWide
code-creation,BytecodeHandler,1,15883,0x7ff7dd60c020,36,Star.ExtraWide
code-creation,BytecodeHandler,1,15890,0x7ff7dd60c060,48,Mov.ExtraWide
code-creation,BytecodeHandler,1,15898,0x7ff7dd60c0a0,3290,LdaNamedProperty.ExtraWide
code-creation,BytecodeHandler,1,15906,0x7ff7dd60cd80,145,LdaNamedPropertyNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,15915,0x7ff7dd60ce20,177,LdaKeyedProperty.ExtraWide
code-creation,BytecodeHandler,1,15923,0x7ff7dd60cee0,208,LdaModuleVariable.ExtraWide
code-creation,BytecodeHandler,1,15930,0x7ff7dd60cfc0,326,StaModuleVariable.ExtraWide
code-creation,BytecodeHandler,1,15939,0x7ff7dd60d120,193,StaNamedProperty.ExtraWide
code-creation,BytecodeHandler,1,15947,0x7ff7dd60d200,157,StaNamedPropertyNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,15955,0x7ff7dd60d2a0,193,StaNamedOwnProperty.ExtraWide
code-creation,BytecodeHandler,1,15963,0x7ff7dd60d380,189,StaKeyedProperty.ExtraWide
code-creation,BytecodeHandler,1,15971,0x7ff7dd60d440,189,StaInArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,15979,0x7ff7dd60d500,217,StaDataPropertyInLiteral.ExtraWide
code-creation,BytecodeHandler,1,15987,0x7ff7dd60d5e0,185,CollectTypeProfile.ExtraWide
code-creation,BytecodeHandler,1,15996,0x7ff7dd60d6a0,994,Add.ExtraWide
code-creation,BytecodeHandler,1,16003,0x7ff7dd60daa0,1152,Sub.ExtraWide
code-creation,BytecodeHandler,1,16011,0x7ff7dd60df40,1200,Mul.ExtraWide
code-creation,BytecodeHandler,1,16018,0x7ff7dd60e400,1232,Div.ExtraWide
code-creation,BytecodeHandler,1,16026,0x7ff7dd60e8e0,1150,Mod.ExtraWide
code-creation,BytecodeHandler,1,16033,0x7ff7dd60ed60,205,Exp.ExtraWide
code-creation,BytecodeHandler,1,16041,0x7ff7dd60ee40,1068,BitwiseOr.ExtraWide
code-creation,BytecodeHandler,1,16049,0x7ff7dd60f280,1072,BitwiseXor.ExtraWide
code-creation,BytecodeHandler,1,16057,0x7ff7dd60f6c0,1072,BitwiseAnd.ExtraWide
code-creation,BytecodeHandler,1,16065,0x7ff7dd60fb00,1076,ShiftLeft.ExtraWide
code-creation,BytecodeHandler,1,16073,0x7ff7dd60ff40,1076,ShiftRight.ExtraWide
code-creation,BytecodeHandler,1,16081,0x7ff7dd610380,1230,ShiftRightLogical.ExtraWide
code-creation,BytecodeHandler,1,16089,0x7ff7dd610860,830,AddSmi.ExtraWide
code-creation,BytecodeHandler,1,16097,0x7ff7dd610ba0,936,SubSmi.ExtraWide
code-creation,BytecodeHandler,1,16104,0x7ff7dd610f60,1004,MulSmi.ExtraWide
code-creation,BytecodeHandler,1,16112,0x7ff7dd611360,1052,DivSmi.ExtraWide
code-creation,BytecodeHandler,1,16120,0x7ff7dd611780,950,ModSmi.ExtraWide
code-creation,BytecodeHandler,1,16128,0x7ff7dd611b40,209,ExpSmi.ExtraWide
code-creation,BytecodeHandler,1,16135,0x7ff7dd611c20,576,BitwiseOrSmi.ExtraWide
code-creation,BytecodeHandler,1,16143,0x7ff7dd611e80,576,BitwiseXorSmi.ExtraWide
code-creation,BytecodeHandler,1,16151,0x7ff7dd6120e0,576,BitwiseAndSmi.ExtraWide
code-creation,BytecodeHandler,1,16159,0x7ff7dd612340,576,ShiftLeftSmi.ExtraWide
code-creation,BytecodeHandler,1,16167,0x7ff7dd6125a0,576,ShiftRightSmi.ExtraWide
code-creation,BytecodeHandler,1,16175,0x7ff7dd612800,742,ShiftRightLogicalSmi.ExtraWide
code-creation,BytecodeHandler,1,16183,0x7ff7dd612b00,589,Inc.ExtraWide
code-creation,BytecodeHandler,1,16193,0x7ff7dd612d60,597,Dec.ExtraWide
code-creation,BytecodeHandler,1,16201,0x7ff7dd612fc0,617,Negate.ExtraWide
code-creation,BytecodeHandler,1,16209,0x7ff7dd613240,588,BitwiseNot.ExtraWide
code-creation,BytecodeHandler,1,16217,0x7ff7dd6134a0,145,DeletePropertyStrict.ExtraWide
code-creation,BytecodeHandler,1,16226,0x7ff7dd613540,137,DeletePropertySloppy.ExtraWide
code-creation,BytecodeHandler,1,16233,0x7ff7dd6135e0,125,GetSuperConstructor.ExtraWide
code-creation,BytecodeHandler,1,16242,0x7ff7dd613660,420,CallAnyReceiver.ExtraWide
code-creation,BytecodeHandler,1,16250,0x7ff7dd613820,420,CallProperty.ExtraWide
code-creation,BytecodeHandler,1,16258,0x7ff7dd6139e0,420,CallProperty0.ExtraWide
code-creation,BytecodeHandler,1,16266,0x7ff7dd613ba0,436,CallProperty1.ExtraWide
code-creation,BytecodeHandler,1,16274,0x7ff7dd613d60,444,CallProperty2.ExtraWide
code-creation,BytecodeHandler,1,16282,0x7ff7dd613f20,420,CallUndefinedReceiver.ExtraWide
code-creation,BytecodeHandler,1,16291,0x7ff7dd6140e0,356,CallUndefinedReceiver0.ExtraWide
code-creation,BytecodeHandler,1,16300,0x7ff7dd614260,428,CallUndefinedReceiver1.ExtraWide
code-creation,BytecodeHandler,1,16308,0x7ff7dd614420,440,CallUndefinedReceiver2.ExtraWide
code-creation,BytecodeHandler,1,16316,0x7ff7dd6145e0,68,CallNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,16324,0x7ff7dd614640,420,CallWithSpread.ExtraWide
code-creation,BytecodeHandler,1,16332,0x7ff7dd614800,153,CallRuntime.ExtraWide
code-creation,BytecodeHandler,1,16340,0x7ff7dd6148a0,193,CallRuntimeForPair.ExtraWide
code-creation,BytecodeHandler,1,16348,0x7ff7dd614980,68,CallJSRuntime.ExtraWide
code-creation,BytecodeHandler,1,16356,0x7ff7dd6149e0,1702,InvokeIntrinsic.ExtraWide
code-creation,BytecodeHandler,1,16364,0x7ff7dd6150a0,1094,Construct.ExtraWide
code-creation,BytecodeHandler,1,16372,0x7ff7dd615500,553,ConstructWithSpread.ExtraWide
code-creation,BytecodeHandler,1,16380,0x7ff7dd615740,2220,TestEqual.ExtraWide
code-creation,BytecodeHandler,1,16388,0x7ff7dd616000,1101,TestEqualStrict.ExtraWide
code-creation,BytecodeHandler,1,16396,0x7ff7dd616460,2196,TestLessThan.ExtraWide
code-creation,BytecodeHandler,1,16404,0x7ff7dd616d00,2196,TestGreaterThan.ExtraWide
code-creation,BytecodeHandler,1,16412,0x7ff7dd6175a0,2196,TestLessThanOrEqual.ExtraWide
code-creation,BytecodeHandler,1,16420,0x7ff7dd617e40,2196,TestGreaterThanOrEqual.ExtraWide
code-creation,BytecodeHandler,1,16428,0x7ff7dd6186e0,56,TestReferenceEqual.ExtraWide
code-creation,BytecodeHandler,1,16436,0x7ff7dd618720,1028,TestInstanceOf.ExtraWide
code-creation,BytecodeHandler,1,16444,0x7ff7dd618b40,177,TestIn.ExtraWide
code-creation,BytecodeHandler,1,16452,0x7ff7dd618c00,137,ToName.ExtraWide
code-creation,BytecodeHandler,1,16460,0x7ff7dd618ca0,237,ToNumber.ExtraWide
code-creation,BytecodeHandler,1,16468,0x7ff7dd618da0,281,ToNumeric.ExtraWide
code-creation,BytecodeHandler,1,16475,0x7ff7dd618ec0,137,ToObject.ExtraWide
code-creation,BytecodeHandler,1,16483,0x7ff7dd618f60,386,CreateRegExpLiteral.ExtraWide
code-creation,BytecodeHandler,1,16491,0x7ff7dd619100,1640,CreateArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,16499,0x7ff7dd619780,910,CreateEmptyArrayLiteral.ExtraWide
code-creation,BytecodeHandler,1,16508,0x7ff7dd619b20,2244,CreateObjectLiteral.ExtraWide
code-creation,BytecodeHandler,1,16516,0x7ff7dd61a400,189,CloneObject.ExtraWide
code-creation,BytecodeHandler,1,16524,0x7ff7dd61a4c0,361,GetTemplateObject.ExtraWide
code-creation,BytecodeHandler,1,16532,0x7ff7dd61a640,389,CreateClosure.ExtraWide
code-creation,BytecodeHandler,1,16540,0x7ff7dd61a7e0,149,CreateBlockContext.ExtraWide
code-creation,BytecodeHandler,1,16548,0x7ff7dd61a880,157,CreateCatchContext.ExtraWide
code-creation,BytecodeHandler,1,16556,0x7ff7dd61a920,274,CreateFunctionContext.ExtraWide
code-creation,BytecodeHandler,1,16564,0x7ff7dd61aa40,278,CreateEvalContext.ExtraWide
code-creation,BytecodeHandler,1,16572,0x7ff7dd61ab60,157,CreateWithContext.ExtraWide
code-creation,BytecodeHandler,1,16580,0x7ff7dd61ac00,389,JumpLoop.ExtraWide
code-creation,BytecodeHandler,1,16588,0x7ff7dd61ada0,52,Jump.ExtraWide
code-creation,BytecodeHandler,1,16596,0x7ff7dd61ade0,64,JumpConstant.ExtraWide
code-creation,BytecodeHandler,1,16603,0x7ff7dd61ae40,88,JumpIfNullConstant.ExtraWide
code-creation,BytecodeHandler,1,16611,0x7ff7dd61aea0,88,JumpIfNotNullConstant.ExtraWide
code-creation,BytecodeHandler,1,16620,0x7ff7dd61af00,88,JumpIfUndefinedConstant.ExtraWide
code-creation,BytecodeHandler,1,16628,0x7ff7dd61af60,88,JumpIfNotUndefinedConstant.ExtraWide
code-creation,BytecodeHandler,1,16636,0x7ff7dd61afc0,88,JumpIfTrueConstant.ExtraWide
code-creation,BytecodeHandler,1,16644,0x7ff7dd61b020,88,JumpIfFalseConstant.ExtraWide
code-creation,BytecodeHandler,1,16652,0x7ff7dd61b080,96,JumpIfJSReceiverConstant.ExtraWide
code-creation,BytecodeHandler,1,16661,0x7ff7dd61b100,304,JumpIfToBooleanTrueConstant.ExtraWide
code-creation,BytecodeHandler,1,16670,0x7ff7dd61b240,304,JumpIfToBooleanFalseConstant.ExtraWide
code-creation,BytecodeHandler,1,16679,0x7ff7dd61b380,292,JumpIfToBooleanTrue.ExtraWide
code-creation,BytecodeHandler,1,16687,0x7ff7dd61b4c0,292,JumpIfToBooleanFalse.ExtraWide
code-creation,BytecodeHandler,1,16695,0x7ff7dd61b600,72,JumpIfTrue.ExtraWide
code-creation,BytecodeHandler,1,16703,0x7ff7dd61b660,72,JumpIfFalse.ExtraWide
code-creation,BytecodeHandler,1,16711,0x7ff7dd61b6c0,72,JumpIfNull.ExtraWide
code-creation,BytecodeHandler,1,16719,0x7ff7dd61b720,72,JumpIfNotNull.ExtraWide
code-creation,BytecodeHandler,1,16727,0x7ff7dd61b780,72,JumpIfUndefined.ExtraWide
code-creation,BytecodeHandler,1,16735,0x7ff7dd61b7e0,72,JumpIfNotUndefined.ExtraWide
code-creation,BytecodeHandler,1,16743,0x7ff7dd61b840,84,JumpIfJSReceiver.ExtraWide
code-creation,BytecodeHandler,1,16751,0x7ff7dd61b8a0,116,SwitchOnSmiNoFeedback.ExtraWide
code-creation,BytecodeHandler,1,16759,0x7ff7dd61b920,529,ForInEnumerate.ExtraWide
code-creation,BytecodeHandler,1,16767,0x7ff7dd61bb40,276,ForInPrepare.ExtraWide
code-creation,BytecodeHandler,1,16775,0x7ff7dd61bc60,64,ForInContinue.ExtraWide
code-creation,BytecodeHandler,1,16783,0x7ff7dd61bcc0,330,ForInNext.ExtraWide
code-creation,BytecodeHandler,1,16790,0x7ff7dd61be20,52,ForInStep.ExtraWide
code-creation,BytecodeHandler,1,16798,0x7ff7dd61be60,181,ThrowReferenceErrorIfHole.ExtraWide
code-creation,BytecodeHandler,1,16807,0x7ff7dd61bf20,128,SwitchOnGeneratorState.ExtraWide
code-creation,BytecodeHandler,1,16815,0x7ff7dd61bfc0,694,SuspendGenerator.ExtraWide
code-creation,BytecodeHandler,1,16823,0x7ff7dd61c280,244,ResumeGenerator.ExtraWide
code-creation,BytecodeHandler,1,16831,0x7ff7dd61c380,149,IncBlockCounter.ExtraWide
code-creation,BytecodeHandler,1,16839,0x7ff7dd61c420,77,Abort.ExtraWide
code-creation,Script,11,17857,0x35778b21eee,138, :1:1,0x35778b21d18,~
code-creation,Script,11,17890,0x35778b22076,25, :7:33,0x35778b21db8,~
code-creation,Script,11,17917,0x35778b22186,62, :8:32,0x35778b21fd0,~
code-creation,Script,11,17937,0x35778b2226e,30, :4:37,0x35778b21d80,~
